time,binanceAAVEBTCbidMax,binanceAAVEBTCsellMin,nicehashAAVEBTCbidMax,nicehashAAVEBTCsellMin,okxAAVEBTCAAVE-BTCbidMax,okxAAVEBTCAAVE-BTCsellMin,bitstampAAVEBTCbidMax,bitstampAAVEBTCsellMin,cryptoAAVEBTCbidMax,cryptoAAVEBTCsellMin,
638143211774668610,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211782380661,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211802537816,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211806615269,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211815741372,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211816687745,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211816688939,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211817763570,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211820143309,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211820143852,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211821728223,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211821728871,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211832563309,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211834586222,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211837646759,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211850738439,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211854482840,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211854483457,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211872418126,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211901469485,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211921505185,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211926444177,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211935289018,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211936631951,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211940464130,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211949577156,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211973854847,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211974064429,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211974691701,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211978181530,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143211987486795,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212021574198,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212024542264,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212024544726,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212050643670,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212051532479,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212064276278,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212064754690,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212066368287,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212068894760,0.003159,0.003153,0.00315671,0.0031593,0.003155,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212070539517,0.003159,0.003153,0.00315671,0.0031593,0.003156,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212070539955,0.003159,0.003153,0.00315671,0.0031593,0.003156,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212070540363,0.003159,0.003153,0.00315671,0.0031593,0.003156,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212071532132,0.003159,0.003153,0.00315671,0.0031593,0.003157,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212073723190,0.003159,0.003153,0.00315671,0.0031593,0.003157,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212083787101,0.003159,0.003153,0.00315671,0.0031593,0.003156,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212086756438,0.003159,0.003153,0.00315671,0.0031593,0.003156,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212087565128,0.003159,0.003153,0.00315671,0.0031593,0.003156,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212114567141,0.003159,0.003153,0.00315671,0.0031593,0.003156,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212115815907,0.003159,0.003153,0.00315671,0.0031593,0.003156,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212118479237,0.003159,0.003153,0.00315671,0.0031593,0.003156,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212118481286,0.003159,0.003153,0.00315671,0.0031593,0.003157,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212120763510,0.003159,0.003153,0.00315671,0.0031593,0.003158,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212140873990,0.003159,0.003153,0.00315671,0.0031593,0.003157,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212197994691,0.003159,0.003153,0.00315671,0.0031593,0.003157,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212215795126,0.003159,0.003153,0.00315671,0.0031593,0.003157,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212318445823,0.003159,0.003153,0.00315671,0.0031593,0.003157,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212318446799,0.003159,0.003153,0.00315671,0.0031593,0.003157,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212324062249,0.003159,0.003153,0.00315671,0.0031593,0.003157,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212676250944,0.003159,0.003153,0.00315671,0.0031593,0.003159,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212676251404,0.003159,0.003153,0.00315671,0.0031593,0.003159,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212676253188,0.003159,0.003153,0.00315671,0.0031593,0.003159,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212676275195,0.003159,0.003153,0.00315671,0.0031593,0.00316,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212676275787,0.003159,0.003153,0.00315671,0.0031593,0.00316,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212688884741,0.003159,0.003153,0.00315671,0.0031593,0.00316,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212688903846,0.003159,0.003153,0.00315671,0.0031593,0.00316,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212688905444,0.003159,0.003153,0.00315671,0.0031593,0.00316,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212691881049,0.003159,0.003153,0.00315671,0.0031593,0.003161,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212691910455,0.003159,0.003153,0.00315671,0.0031593,0.00316,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212692174960,0.003159,0.003153,0.00315671,0.0031593,0.003159,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212692228214,0.003159,0.003153,0.00315671,0.0031593,0.00316,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212692230736,0.003159,0.003153,0.00315671,0.0031593,0.003161,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212698964269,0.003159,0.003153,0.00315671,0.0031593,0.003162,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212699084259,0.003159,0.003153,0.00315671,0.0031593,0.003162,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212699336212,0.003159,0.003153,0.00315671,0.0031593,0.003162,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212699337558,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212714293908,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212714452483,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00315877,0.00315848,0.0031582,0.0031548,
638143212714553741,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212714710742,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143212714977184,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143212715016219,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143213308809137,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143213308822010,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143213311988444,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143213370755078,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213374796169,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213377166118,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213378527227,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213383814408,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213389136383,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213390416463,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213390915179,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213391101917,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213397673895,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213401500556,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213412538439,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213416942033,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213448747000,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213450572361,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213454480445,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213462565698,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213464869509,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315877,0.00315848,0.0031582,0.0031548,
638143213465659089,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213475436333,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213476449364,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213479442168,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143213505648129,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143213507074715,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143213517530317,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143213520645809,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315877,0.00315848,0.0031582,0.0031548,
638143213595553917,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315877,0.00315848,0.0031582,0.0031548,
638143213644446484,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315877,0.00315848,0.0031582,0.0031548,
638143213645517362,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315877,0.00315848,0.0031582,0.0031548,
638143213646659019,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315877,0.00315848,0.0031582,0.0031548,
638143213652542674,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315877,0.00315848,0.0031582,0.0031548,
638143213759479944,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315877,0.00315848,0.0031582,0.0031548,
638143213769482107,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213769495390,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213803642133,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213818402435,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213838563757,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213871503140,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213871505382,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213871512721,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213871527489,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213892529286,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213893895211,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213898505730,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213978596355,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213979748819,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031582,0.0031548,
638143213982402124,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315908,0.00315848,0.0031582,0.0031548,
638143213982402895,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315908,0.00315848,0.0031582,0.0031548,
638143213982403547,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315908,0.00315848,0.0031582,0.0031548,
638143213982528815,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.00316,0.00315908,0.00315848,0.0031582,0.0031548,
638143214110674434,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.00316,0.00315908,0.00315848,0.0031582,0.0031548,
638143214119930732,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.00316,0.00315908,0.00315848,0.0031582,0.0031548,
638143214424676818,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315908,0.00315848,0.0031582,0.0031548,
638143214463138033,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315908,0.00315848,0.0031584,0.0031548,
638143214468540025,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315908,0.00315848,0.0031584,0.0031548,
638143214474631733,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315908,0.00315848,0.0031584,0.0031548,
638143214480887367,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315908,0.00315848,0.0031584,0.0031548,
638143214487169604,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315908,0.00315848,0.0031584,0.0031548,
638143214492434656,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315908,0.00315848,0.0031584,0.0031548,
638143214498641467,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315908,0.00315848,0.0031584,0.0031548,
638143214504429211,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003161,0.00315908,0.00315848,0.0031584,0.0031548,
638143214505186660,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315908,0.00315848,0.0031584,0.0031548,
638143214509839292,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315908,0.00315848,0.0031584,0.0031548,
638143214515737011,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315908,0.00315848,0.0031584,0.0031548,
638143214521526766,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315908,0.00315848,0.0031584,0.0031548,
638143214527232135,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315908,0.00315848,0.0031584,0.0031548,
638143214533516098,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315908,0.00315848,0.0031584,0.0031548,
638143214539369845,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315908,0.00315848,0.0031584,0.0031548,
638143214545183048,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315908,0.00315848,0.0031584,0.0031548,
638143214546152151,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003162,0.00315908,0.00315848,0.0031584,0.0031548,
638143214546847399,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00315908,0.00315848,0.0031584,0.0031548,
638143214548147291,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031584,0.0031548,
638143214552341632,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031584,0.0031548,
638143214553905391,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031584,0.0031548,
638143214559181088,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031584,0.0031548,
638143214564264081,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031584,0.0031548,
638143214569810446,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031584,0.0031548,
638143214575001243,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031584,0.0031548,
638143214581285613,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031584,0.0031548,
638143214586974404,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031584,0.0031548,
638143214589093644,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031584,0.0031548,
638143214590341540,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031584,0.0031548,
638143214592266687,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031584,0.0031548,
638143214594713226,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031601,0.0031548,
638143214600391616,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031601,0.0031548,
638143214601193765,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00315908,0.00315848,0.0031601,0.0031548,
638143214631829604,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031601,0.0031548,
638143214632454499,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031601,0.0031548,
638143214635694742,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031601,0.0031548,
638143214637405836,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031601,0.0031548,
638143214639272314,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031601,0.0031548,
638143214645007435,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031601,0.0031548,
638143214650620270,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031601,0.0031548,
638143214657483680,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031601,0.0031548,
638143214661632403,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031601,0.0031548,
638143214667118935,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031601,0.0031548,
638143214673093516,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031601,0.0031548,
638143214681762733,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031617,0.0031548,
638143214681763353,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031617,0.0031548,
638143214699666776,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00315908,0.00315848,0.0031617,0.0031548,
638143214710953884,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00316163,0.00315848,0.0031617,0.0031548,
638143214711522313,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00316163,0.00315848,0.0031617,0.0031548,
638143214733655735,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003166,0.00316163,0.00315848,0.0031617,0.0031548,
638143214740670487,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003166,0.00316163,0.00315848,0.0031617,0.0031548,
638143214744792268,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003166,0.00316163,0.00315848,0.0031617,0.0031548,
638143214763768180,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003166,0.00316163,0.00315848,0.0031617,0.0031548,
638143214764496595,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003166,0.00316163,0.00315848,0.0031617,0.0031548,
638143214769752412,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00316163,0.00315848,0.0031617,0.0031548,
638143214772191745,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00316163,0.00315848,0.0031617,0.0031548,
638143214777697022,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00316163,0.00315848,0.0031617,0.0031548,
638143214777697807,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00316163,0.00315848,0.0031617,0.0031548,
638143214779808611,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214786689147,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214803745512,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214804304995,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214813759710,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214814895904,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214815997368,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214819689574,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214864678753,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214883917988,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214917102097,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214917797248,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214939982993,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003165,0.00316163,0.00315848,0.0031617,0.0031548,
638143214940728583,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00316163,0.00315848,0.0031617,0.0031548,
638143214940729261,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00316163,0.00315848,0.0031617,0.0031548,
638143214947652303,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214965760675,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214967179371,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
638143214985752145,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003164,0.00316163,0.00315848,0.0031617,0.0031548,
638143214987827095,0.003159,0.003153,0.00315671,0.0031593,0.003163,0.003163,0.00316163,0.00315848,0.0031617,0.0031548,
